-1342.81,-134281,0.002448
2227.65,222765,0.000110253
-1395.22,-139522,0.0016365
935.044,93504.4,0.00399975
-1441.03,-144103,0.00418875
1312.28,131228,0.00294975
-1681.77,-168177,0.000590253
3193.79,319379,0.000801753
-3399.57,-339958,0.00395175
2487.95,248795,0.004587
-2702.74,-270274,0.002688
3046.97,304697,0.00108075
-2803.66,-280366,0.000795753
3677.47,367747,0.003024
-4609.33,-460933,0.005121
3677.19,367719,0.003024
-2803.67,-280367,0.000795753
3047.03,304703,0.00108075
-2702.59,-270259,0.002688
2488.05,248805,0.004587
-3399.75,-339975,0.00395175
3193.54,319354,0.000801753
-1681.56,-168156,0.000590253
1312.38,131238,0.00294975
-1440.97,-144097,0.00418875
934.956,93495.6,0.00399975
-1395.45,-139545,0.0016365
2227.68,222768,0.000110253
-1342.52,-134252,0.002448
407.338,40733.8,0.0046725
-897.736,-89773.6,0.00368925
1074.29,107429,0.00200025
-1165.72,-116572,0.000503252
2412.13,241213,0.001605
-2818.93,-281893,0.00459525
1782.91,178291,0.00433875
-1807.42,-180742,0.0016965
2601.69,260169,0.000786752
-2633.31,-263331,0.001593
3271.45,327145,0.0037635
-4365.71,-436571,0.00490725
3734.19,373419,0.00216825
-2710.98,-271098,0.000311252
3140.41,314041,0.00172275
-3357.62,-335762,0.00361125
3106.34,310634,0.00444525
-3823.1,-382310,0.00310125
3884.57,388457,0.000283503
-2348.52,-234852,0.0010605
1719.05,171905,0.00387675
-2141.02,-214102,0.00432675
1805.27,180527,0.003072
-1811.73,-181173,0.00104775
2480.36,248036,0.000513752
-1666.51,-166651,0.003315
341.956,34195.6,0.0049665
-662.425,-66242.5,0.00291675
1128.31,112831,0.00119475
-992.335,-99233.5,0.000827252
1777.11,177711,0.00253125
-2264.96,-226496,0.00490275
1188.21,118821,0.00375375
-906.409,-90640.9,0.000816752
1961.41,196141,0.000888002
-2304.63,-230463,0.0025605
2648.08,264808,0.004233
-3703.07,-370307,0.00430425
3420.88,342088,0.00136725
-2344.29,-234429,0.000218251
2832.45,283245,0.00258975
-3617,-361700,0.00429375
3480.97,348097,0.00392625
-3947.09,-394709,0.00220425
4267.29,426729,0.000154501
-2942.51,-294251,0.001806
2129.03,212903,0.00460725
-2797.73,-279773,0.00407325
2803.93,280393,0.002049
-2468.35,-246835,0.000794251
2890.38,289038,0.00124425
-2260.52,-226052,0.0040605
724.577,72457.7,0.0048375
-786.431,-78643.1,0.00201975
1503.01,150301,0.000675751
-1251.62,-125162,0.00150975
1469.08,146908,0.00339825
-1898.32,-189832,0.00480975
874.86,87486,0.00295275
-243.71,-24371,0.000213751
1338.12,133812,0.0013575
-1975.97,-197597,0.003528
2007.69,200769,0.00433425
-2802.09,-280209,0.0034245
2826.24,282624,0.000782251
-1790.26,-179026,0.000525751
2197.46,219746,0.003516
-3443.72,-344372,0.00461775
3534.95,353495,0.00312075
-3711.73,-371173,0.00143175
4202,420200,0.000448502
-3266.52,-326652,0.002673
2381.68,238168,0.00501075
-3214.11,-321411,0.0034845
3674.29,367429,0.00112125
-3168.3,-316830,0.000932251
3297.05,329705,0.00217125
-2927.56,-292756,0.00453075
1415.54,141554,0.00431925
-1209.75,-120975,0.00116925
2121.38,212138,0.000534
-1906.59,-190659,0.002433
1562.36,156236,0.00404025
-1805.67,-180567,0.00432525
931.859,93185.9,0.002097
0,0,4.65661e-10
932.139,93213.9,0.002097
-1805.66,-180566,0.00432525
1562.3,156230,0.00404025
-1906.74,-190674,0.002433
2121.28,212128,0.000534
-1209.58,-120958,0.00116925
1415.79,141579,0.00431925
-2927.77,-292777,0.00453075
3296.95,329695,0.00217125
-3168.36,-316836,0.000932251
3674.37,367437,0.00112125
-3213.88,-321388,0.0034845
2381.65,238165,0.00501075
-3266.81,-326681,0.002673
4201.99,420199,0.000448501
-3711.59,-371159,0.00143175
3535.04,353504,0.00312075
-3443.61,-344361,0.00461775
2197.2,219720,0.003516
-1790.4,-179040,0.000525752
2826.42,282642,0.000782252
-2801.91,-280191,0.0034245
2007.64,200764,0.00433425
-1976.02,-197602,0.003528
1337.88,133788,0.0013575
-243.622,-24362.2,0.000213752
875.138,87513.8,0.00295275
-1898.35,-189835,0.00480975
1468.92,146892,0.00339825
-1251.71,-125171,0.00150975
1502.99,150299,0.000675752
-786.234,-78623.4,0.00201975
724.755,72475.5,0.0048375
-2260.81,-226081,0.0040605
2890.28,289028,0.00124425
-2468.31,-246831,0.000794252
2804.06,280406,0.002049
-2797.6,-279760,0.00407325
2128.97,212897,0.00460725
-2942.82,-294282,0.001806
4267.37,426737,0.000154502
-3946.9,-394690,0.00220425
3481.02,348102,0.00392625
-3616.99,-361700,0.00429375
2832.22,283222,0.00258975
-2344.37,-234437,0.000218252
3421.12,342112,0.00136725
-3702.92,-370292,0.00430425
2647.92,264792,0.004233
-2304.7,-230470,0.0025605
1961.25,196125,0.000888003
-906.256,-90625.6,0.000816753
1188.45,118845,0.00375375
-2265.04,-226504,0.00490275
1776.88,177688,0.00253125
-992.331,-99233.1,0.000827253
1128.36,112836,0.00119475
-662.241,-66224.1,0.00291675
342.045,34204.5,0.0049665
-1666.82,-166682,0.003315
2480.3,248030,0.000513753
-1811.6,-181160,0.00104775
1805.4,180540,0.003072
-2140.98,-214098,0.00432675
1718.95,171895,0.00387675
-2348.81,-234881,0.0010605
3884.75,388475,0.000283504
-3822.9,-382290,0.00310125
3106.32,310632,0.00444525
-3357.71,-335771,0.00361125
3140.25,314025,0.00172275
-2711.01,-271101,0.000311253
3734.47,373447,0.00216825
-4365.62,-436562,0.00490725
3271.21,327121,0.0037635
-2633.36,-263336,0.001593
2601.64,260164,0.000786753
-1807.24,-180724,0.0016965
1783.09,178309,0.00433875
-2819.07,-281907,0.00459525
2411.87,241187,0.001605
-1165.61,-116561,0.000503254
1074.38,107438,0.00200025
-897.597,-89759.7,0.00368925
407.33,40733,0.0046725
-1342.81,-134281,0.002448
2227.65,222765,0.000110254
-1395.22,-139522,0.0016365
935.044,93504.4,0.00399975
-1441.03,-144103,0.00418875
1312.28,131228,0.00294975
-1681.77,-168177,0.000590254
3193.79,319379,0.000801754
-3399.57,-339958,0.00395175
2487.95,248795,0.004587
-2702.74,-270274,0.002688
3046.97,304697,0.00108075
-2803.66,-280366,0.000795754
3677.47,367747,0.003024
-4609.33,-460933,0.005121
3677.19,367719,0.003024
-2803.67,-280367,0.000795754
3047.03,304703,0.00108075
-2702.59,-270259,0.002688
2488.05,248805,0.004587
-3399.75,-339975,0.00395175
3193.54,319354,0.000801754
-1681.56,-168156,0.000590254
1312.38,131238,0.00294975
-1440.97,-144097,0.00418875
934.956,93495.6,0.00399975
-1395.45,-139545,0.0016365
2227.68,222768,0.000110254
-1342.52,-134252,0.002448
407.338,40733.8,0.0046725
-897.736,-89773.6,0.00368925
1074.29,107429,0.00200025
-1165.72,-116572,0.000503253
2412.13,241213,0.001605
-2818.93,-281893,0.00459525
1782.91,178291,0.00433875
-1807.42,-180742,0.0016965
2601.69,260169,0.000786753
-2633.31,-263331,0.001593
3271.45,327145,0.0037635
-4365.71,-436571,0.00490725
3734.19,373419,0.00216825
-2710.98,-271098,0.000311253
3140.41,314041,0.00172275
-3357.62,-335762,0.00361125
3106.34,310634,0.00444525
-3823.1,-382310,0.00310125
3884.57,388457,0.000283503
-2348.52,-234852,0.0010605
1719.05,171905,0.00387675
-2141.02,-214102,0.00432675
1805.27,180527,0.003072
-1811.73,-181173,0.00104775
2480.36,248036,0.000513753
-1666.51,-166651,0.003315
341.956,34195.6,0.0049665
-662.425,-66242.5,0.00291675
1128.31,112831,0.00119475
-992.335,-99233.5,0.000827253
1777.11,177711,0.00253125
-2264.96,-226496,0.00490275
1188.21,118821,0.00375375
-906.409,-90640.9,0.000816753
1961.41,196141,0.000888003
-2304.63,-230463,0.0025605
2648.08,264808,0.004233
-3703.07,-370307,0.00430425
3420.88,342088,0.00136725
-2344.29,-234429,0.000218252
2832.45,283245,0.00258975
-3617,-361700,0.00429375
3480.97,348097,0.00392625
-3947.09,-394709,0.00220425
4267.29,426729,0.000154502
-2942.51,-294251,0.001806
2129.03,212903,0.00460725
-2797.73,-279773,0.00407325
2803.93,280393,0.002049
-2468.35,-246835,0.000794252
2890.38,289038,0.00124425
-2260.52,-226052,0.0040605
724.577,72457.7,0.0048375
-786.431,-78643.1,0.00201975
1503.01,150301,0.000675752
-1251.62,-125162,0.00150975
1469.08,146908,0.00339825
-1898.32,-189832,0.00480975
874.86,87486,0.00295275
-243.71,-24371,0.000213752
1338.12,133812,0.0013575
-1975.97,-197597,0.003528
2007.69,200769,0.00433425
-2802.09,-280209,0.0034245
2826.24,282624,0.000782252
-1790.26,-179026,0.000525752
2197.46,219746,0.003516
-3443.72,-344372,0.00461775
3534.95,353495,0.00312075
-3711.73,-371173,0.00143175
4202,420200,0.000448503
-3266.52,-326652,0.002673
2381.68,238168,0.00501075
-3214.11,-321411,0.0034845
3674.29,367429,0.00112125
-3168.3,-316830,0.000932252
3297.05,329705,0.00217125
-2927.56,-292756,0.00453075
1415.54,141554,0.00431925
-1209.75,-120975,0.00116925
2121.38,212138,0.000534001
-1906.59,-190659,0.002433
1562.36,156236,0.00404025
-1805.67,-180567,0.00432525
931.859,93185.9,0.002097
0,0,1.39698e-09
932.139,93213.9,0.002097
-1805.66,-180566,0.00432525
1562.3,156230,0.00404025
-1906.74,-190674,0.002433
2121.28,212128,0.000534001
-1209.58,-120958,0.00116925
1415.79,141579,0.00431925
-2927.77,-292777,0.00453075
3296.95,329695,0.00217125
-3168.36,-316836,0.000932252
3674.37,367437,0.00112125
-3213.88,-321388,0.0034845
2381.65,238165,0.00501075
-3266.81,-326681,0.002673
4201.99,420199,0.000448502
-3711.59,-371159,0.00143175
3535.04,353504,0.00312075
-3443.61,-344361,0.00461775
2197.2,219720,0.003516
-1790.4,-179040,0.000525753
2826.42,282642,0.000782253
-2801.91,-280191,0.0034245
2007.64,200764,0.00433425
-1976.02,-197602,0.003528
1337.88,133788,0.0013575
-243.622,-24362.2,0.000213753
875.138,87513.8,0.00295275
-1898.35,-189835,0.00480975
1468.92,146892,0.00339825
-1251.71,-125171,0.00150975
1502.99,150299,0.000675753
-786.234,-78623.4,0.00201975
724.755,72475.5,0.0048375
-2260.81,-226081,0.0040605
2890.28,289028,0.00124425
-2468.31,-246831,0.000794253
2804.06,280406,0.002049
-2797.6,-279760,0.00407325
2128.97,212897,0.00460725
-2942.82,-294282,0.001806
4267.37,426737,0.000154503
-3946.9,-394690,0.00220425
3481.02,348102,0.00392625
-3616.99,-361700,0.00429375
2832.22,283222,0.00258975
-2344.37,-234437,0.000218253
3421.12,342112,0.00136725
-3702.92,-370292,0.00430425
2647.92,264792,0.004233
-2304.7,-230470,0.0025605
1961.25,196125,0.000888004
-906.256,-90625.6,0.000816753
1188.45,118845,0.00375375
-2265.04,-226504,0.00490275
1776.88,177688,0.00253125
-992.331,-99233.1,0.000827254
1128.36,112836,0.00119475
-662.241,-66224.1,0.00291675
342.045,34204.5,0.0049665
-1666.82,-166682,0.003315
2480.3,248030,0.000513754
-1811.6,-181160,0.00104775
1805.4,180540,0.003072
-2140.98,-214098,0.00432675
1718.95,171895,0.00387675
-2348.81,-234881,0.0010605
3884.75,388475,0.000283504
-3822.9,-382290,0.00310125
3106.32,310632,0.00444525
-3357.71,-335771,0.00361125
3140.25,314025,0.00172275
-2711.01,-271101,0.000311254
3734.47,373447,0.00216825
-4365.62,-436562,0.00490725
3271.21,327121,0.0037635
-2633.36,-263336,0.001593
2601.64,260164,0.000786754
-1807.24,-180724,0.0016965
1783.09,178309,0.00433875
-2819.07,-281907,0.00459525
2411.87,241187,0.001605
-1165.61,-116561,0.000503255
1074.38,107438,0.00200025
-897.597,-89759.7,0.00368925
407.33,40733,0.0046725
-1342.81,-134281,0.002448
2227.65,222765,0.000110255
-1395.22,-139522,0.0016365
935.044,93504.4,0.00399975
-1441.03,-144103,0.00418875
1312.28,131228,0.00294975
-1681.77,-168177,0.000590255
3193.79,319379,0.000801755
-3399.57,-339958,0.00395176
2487.95,248795,0.00458701
-2702.74,-270274,0.00268801
3046.97,304697,0.00108076
-2803.66,-280366,0.000795755
3677.47,367747,0.00302401
-4609.33,-460933,0.005121
3677.19,367719,0.003024
-2803.67,-280367,0.000795755
3047.03,304703,0.00108076
-2702.25,-270225,0.00268876
2488.05,248805,0.00459
-3399.75,-339975,0.00395775
3193.88,319388,0.000811504
-1681.56,-168156,0.000605254
1312.72,131272,0.0029715
-1440.97,-144097,0.00421875
935.623,93562.3,0.00404025
-1396.11,-139611,0.001689
2229.01,222901,0.000176255
-1343.52,-134352,0.00252975
409.005,40900.5,0.00477225
-898.735,-89873.5,0.00381
1076.29,107629,0.00214575
-1167.06,-116706,0.000677254
2413.8,241380,0.00180975
-2819.59,-281959,0.00483375
1784.25,178425,0.00461475
-1807.75,-180775,0.00201375
2603.03,260303,0.00114975
-2633.97,-263397,0.0020055
3273.45,327345,0.00423
-4366.71,-436671,0.005433
3735.86,373586,0.002757
-2711.31,-271131,0.000967504
3142.08,314208,0.0024525
-3358.28,-335828,0.00441975
3108.34,310834,0.00533775
-3824.09,-382409,0.004083
3886.91,388691,0.00135975
-2349.52,-234952,0.00223725
1721.38,172138,0.00516
-2142.01,-214201,0.0057225
1807.94,180794,0.004587
-1812.73,-181273,0.0026895
2482.7,248270,0.002289
-1667.17,-166717,0.0052305
343.962,34396.2,0.007029
-662.754,-66275.4,0.005133
1130.32,113032,0.00357225
-992.33,-99233,0.00337425
1779.12,177912,0.00525675
-2265.62,-226562,0.00781425
1190.89,119089,0.00685875
-907.07,-90707,0.00412425
1964.09,196409,0.004407
-2305.29,-230529,0.0063
2650.75,265075,0.008202
-3703.73,-370373,0.00851175
3423.55,342355,0.00582225
-2344.95,-234495,0.00492975
2835.46,283546,0.0075675
-3617.66,-361766,0.00954825
3483.65,348365,0.00946725
-3947.41,-394741,0.0080415
4269.96,426996,0.0062985
-2942.83,-294283,0.00826725
2131.71,213171,0.0113963
-2797.72,-279772,0.0112013
2806.28,280628,0.00952725
-2468.34,-246834,0.00863325
2893.06,289306,0.00945525
-2260.51,-226051,0.0126555
727.258,72725.8,0.0138285
-786.418,-78641.8,0.0114188
1506.02,150602,0.0104955
-1252.27,-125227,0.0117623
1472.76,147276,0.0140955
-1899.3,-189930,0.0159645
878.877,87887.7,0.0145778
-244.695,-24469.5,0.0123225
1342.14,134214,0.0139635
-1977.29,-197729,0.016644
2012.38,201238,0.0179738
-2803.74,-280374,0.0176018
2830.93,283093,0.0155108
-1791.58,-179158,0.0158198
2201.82,220182,0.0193898
-3444.7,-344470,0.0210855
3539.31,353931,0.0201975
-3712.71,-371271,0.0191325
4206.02,420602,0.0187875
-3266.83,-326683,0.0216653
2385.37,238537,0.024672
-3214.42,-321442,0.0238298
3678.31,367831,0.0221663
-3168.94,-316894,0.0226928
3301.41,330141,0.024663
-2928.2,-292820,0.0277703
1419.91,141991,0.028323
-1210.4,-121040,0.0259538
2126.07,212607,0.0261165
-1907.56,-190756,0.0288308
1567.06,156706,0.0312698
-1806.31,-180631,0.0324038
936.224,93622.4,0.0310418
-0.305298,-30.5298,0.0298283
936.504,93650.4,0.0328268
-1805.96,-180596,0.0359745
1567,156700,0.0366278
-1907.71,-190771,0.0359768
2126.65,212665,0.035052
-1210.88,-121088,0.0366803
1421.49,142149,0.040842
-2929.07,-292907,0.0420848
3302.65,330265,0.040776
-3169.66,-316966,0.0406073
3679.75,367975,0.0418853
-3214.51,-321451,0.045357
2386.69,238669,0.048012
-3267.1,-326710,0.0468233
4206.7,420670,0.045768
-3711.55,-371156,0.0479408
3539.42,353942,0.0508395
-3443.23,-344323,0.0535665
2201.91,220191,0.0537165
-1790.36,-179036,0.0519998
2831.13,283113,0.0535508
-2801.86,-280186,0.0575085
2012.35,201235,0.0597548
-1975.65,-197565,0.0603068
1342.59,134259,0.059517
-243.577,-24357.7,0.0597758
880.521,88052.1,0.0639398
-1898.63,-189863,0.067245
1474.3,147430,0.0673043
-1252,-125200,0.066909
1508.38,150838,0.0675908
-786.184,-78618.4,0.0704738
730.143,73014.3,0.0748545
-2261.09,-226109,0.0756638
2896.01,289601,0.074457
-2468.59,-246859,0.0756405
2809.79,280979,0.0785528
-2797.88,-279788,0.0822585
2135.02,213502,0.0844988
-2943.43,-294343,0.0834285
4273.77,427377,0.0835328
-3947.51,-394751,0.0873637
3487.08,348708,0.0908917
-3617.27,-361727,0.09309
2837.95,283795,0.0932415
-2343.98,-234398,0.092751
3426.85,342685,0.095808
-3703.19,-370319,0.100678
2654.32,265432,0.102566
-2304.96,-230496,0.10288
1967.32,196732,0.103219
-906.189,-90618.9,0.105187
1194.52,119452,0.110189
-2264.97,-226497,0.113431
1782.96,178296,0.113179
-992.26,-99226,0.113621
1134.76,113476,0.116163
-662.168,-66216.8,0.120088
348.121,34812.1,0.124368
-1666.75,-166675,0.124974
2487.04,248704,0.124459
-1812.19,-181219,0.127307
1812.81,181281,0.131674
-2141.9,-214190,0.135301
1726.37,172637,0.137252
-2349.39,-234939,0.136866
3891.84,389184,0.138548
-3823.15,-382315,0.143854
3113.07,311307,0.147716
-3357.29,-335729,0.14943
3146.34,314634,0.150119
-2709.93,-270993,0.151315
3740.23,374023,0.155811
-4364.86,-436486,0.161218
3277.64,327764,0.162772
-2632.6,-263260,0.16333
2607.73,260773,0.165284
-1805.82,-180582,0.168986
1788.85,178885,0.174452
-2817.97,-281797,0.177563
2418.3,241830,0.177458
-1165.18,-116518,0.179274
1081.48,108148,0.18372
-897.164,-89716.4,0.188391
414.432,41443.2,0.192389
-1342.71,-134271,0.193212
2235.09,223509,0.193954
-1395.12,-139512,0.198592
942.15,94215,0.204101
-1440.26,-144026,0.207467
1319.06,131906,0.20944
-1681,-168100,0.210325
3200.9,320090,0.213814
-3399.13,-339913,0.220276
2495.4,249540,0.224257
-2702.3,-270230,0.225739
3054.42,305442,0.227546
-2803.21,-280321,0.23071
3684.92,368492,0.236422
-4608.88,-460888,0.242038
3684.98,368498,0.243494
-2803.22,-280322,0.244855
3054.48,305448,0.248765
-2701.8,-270180,0.254032
2495.5,249550,0.259627
-3398.96,-339896,0.262724
3201,320101,0.263342
-1680.77,-168077,0.266935
1319.85,131985,0.273134
-1440.17,-144017,0.278249
942.755,94275.5,0.281973
-1394.98,-139498,0.283559
2235.81,223581,0.286019
-1342.06,-134206,0.292381
415.476,41547.6,0.298667
-897.267,-89726.7,0.301782
1082.76,108276,0.30423
-1165.59,-116559,0.306908
2420.6,242061,0.312223
-2818.46,-281846,0.319464
1791.06,179106,0.323497
-1806.61,-180661,0.325182
2609.84,260984,0.328639
-2632.49,-263249,0.333851
3279.6,327960,0.340466
-4364.56,-436456,0.346094
3741.68,374168,0.347878
-2709.17,-270917,0.350583
3147.9,314790,0.356597
-3356.13,-335613,0.363128
3114.5,311450,0.368645
-3822.27,-382227,0.372025
3893.07,389307,0.37397
-2347.7,-234770,0.379551
1727.54,172754,0.387212
-2139.85,-213985,0.392547
1813.43,181343,0.396219
-1810.24,-181024,0.399163
2488.2,248820,0.403638
-1664.34,-166434,0.41149
349.128,34912.8,0.418235
-659.922,-65992.2,0.42132
1135.49,113549,0.424774
-989.496,-98949.6,0.429626
1783.96,178396,0.436592
-2262.11,-226211,0.444268
1195.39,119539,0.448465
-903.565,-90356.5,0.450919
1968.26,196826,0.456423
-2301.45,-230145,0.463571
2654.93,265493,0.470763
-3699.56,-369956,0.476398
3427.07,342707,0.479068
-2340.1,-234010,0.483569
2838.64,283864,0.491636
-3613.14,-361314,0.49908
3487.17,348717,0.504496
-3942.9,-394290,0.508601
4273.48,427348,0.512424
-2937.98,-293798,0.519994
2134.57,213457,0.528758
-2792.53,-279253,0.534232
2809.14,280914,0.538262
-2463.15,-246315,0.543106
2895.92,289592,0.549701
-2255.32,-225532,0.558709
729.788,72978.8,0.565723
-780.557,-78055.7,0.569189
1507.89,150789,0.574175
-1246.07,-124607,0.581386
1474.63,147463,0.589697
-1893.1,-189310,0.597579
880.414,88041.4,0.602239
-237.827,-23782.7,0.606065
1343.01,134301,0.613821
-1969.75,-196975,0.622652
2012.59,201259,0.630166
-2795.86,-279586,0.636012
2830.81,283081,0.640173
-1783.37,-178337,0.646768
2201.69,220169,0.656658
-3436.49,-343649,0.664709
3539.19,353919,0.67021
-3704.83,-370483,0.675568
4206.57,420657,0.68168
-3259.62,-325962,0.69105
2386.25,238625,0.700583
-3207.2,-320720,0.706301
3679.2,367920,0.711232
-3162.06,-316206,0.718387
3302.63,330263,0.727019
-2921.31,-292131,0.736823
1420.8,142080,0.744107
-1203.17,-120317,0.748502
2126.64,212664,0.755462
-1900,-190000,0.765008
1567.62,156762,0.774314
-1798.75,-179875,0.782348
936.79,93679,0.787922
6.92584,692.584,0.793677
937.407,93740.7,0.803678
-1799.06,-179906,0.813863
1567.91,156791,0.821585
-1900.14,-190014,0.828038
2126.89,212689,0.834252
-1202.97,-120297,0.843053
1421.4,142140,0.85442
-2921.16,-292116,0.862902
3302.89,330289,0.868866
-3161.75,-316175,0.876004
3679.99,367999,0.884624
-3206.94,-320694,0.895471
2387.27,238727,0.905536
-3259.86,-325986,0.91179
4207.62,420762,0.918211
-3704.64,-370464,0.927895
3540.67,354067,0.938338
-3436.65,-343665,0.948643
2203.5,220350,0.956404
-1784.11,-178411,0.962333
2833.05,283305,0.971563
-2795.61,-279561,0.983235
2013.94,201394,0.993229
-1969.05,-196905,1.00156
1343.86,134386,1.00859
-236.65,-23665,1.01669
881.452,88145.2,1.02874
-1891.7,-189170,1.03996
1475.24,147524,1.04797
-1244.4,-124440,1.05556
1508.64,150864,1.06426
-778.583,-77858.3,1.07519
730.747,73074.7,1.08766
-2253.82,-225382,1.09658
2896.95,289695,1.10353
-2461.66,-246166,1.1129
2811.06,281106,1.12403
-2791.27,-279127,1.13599
2136.3,213630,1.14651
-2936.82,-293682,1.15376
4275.38,427538,1.16222
-3941.23,-394123,1.17444
3489.03,348903,1.18638
-3611.32,-361132,1.19704
2840.23,284023,1.20568
-2338.36,-233836,1.21371
3429.13,342913,1.22532
-3697.24,-369724,1.23878
2656.27,265627,1.24929
-2299.01,-229901,1.25826
1969.61,196961,1.26728
-900.565,-90056.5,1.27797
1196.82,119682,1.29173
-2259.35,-225935,1.30376
1785.25,178525,1.31233
-986.298,-98629.8,1.32163
1136.73,113673,1.33306
-656.204,-65620.4,1.34591
350.42,35042,1.35914
-1661.11,-166111,1.36874
2489.35,248935,1.37725
-1806.55,-180655,1.38915
1815.12,181512,1.4026
-2135.93,-213593,1.41535
1728.34,172834,1.42646
-2343.42,-234342,1.43526
3894.14,389414,1.44617
-3817.84,-381784,1.46073
3116.05,311605,1.47388
-3352.32,-335232,1.48492
3149.32,314932,1.49496
-2704.95,-270495,1.50555
3743.21,374321,1.51946
-4359.55,-435955,1.53433
3280.29,328029,1.54537
-2627.28,-262728,1.55545
2610.38,261038,1.56696
-1800.5,-180050,1.58025
1791.5,179150,1.59533
-2812.32,-281232,1.6081
2420.29,242029,1.61768
-1158.85,-115885,1.62922
1082.8,108280,1.64342
-890.505,-89050.5,1.65788
415.759,41575.9,1.67169
-1335.71,-133571,1.68237
2236.09,223609,1.693
-1388.12,-138812,1.70756
943.149,94314.9,1.72302
-1433.26,-143326,1.73637
1320.06,132006,1.74836
-1674,-167400,1.7593
3201.9,320190,1.77287
-3391.79,-339179,1.78945
2495.74,249574,1.80358
-2694.63,-269463,1.81525
3054.76,305476,1.82727
-2795.53,-279553,1.84069
3685.6,368560,1.85668
-4601.54,-460154,1.87261
3685.32,368532,1.88442
-2795.54,-279554,1.89616
3054.83,305483,1.91049
-2694.12,-269412,1.9262
2495.85,249585,1.94228
-3391.28,-339128,1.95589
3201.36,320136,1.96705
-1673.08,-167308,1.98122
1320.2,132020,1.99803
-1432.48,-143248,2.0138
943.111,94311.1,2.0282
-1387.29,-138729,2.04049
2236.17,223617,2.0537
-1334.7,-133470,2.07084
416.17,41617,2.08793
-889.573,-88957.3,2.10189
1082.79,108279,2.11521
-1157.55,-115755,2.1288
2420.64,242064,2.14506
-2810.76,-281076,2.16327
1791.76,179176,2.17831
-1799.58,-179958,2.19103
2611.21,261121,2.20556
-2626.13,-262613,2.22188
3281.31,328131,2.23963
-4358.19,-435819,2.25643
3743.39,374339,2.26942
-2703.13,-270313,2.28336
3149.94,314994,2.30064
-3350.09,-335009,2.31847
3116.21,311621,2.33532
-3815.56,-381556,2.35007
3894.12,389412,2.36342
-2340.65,-234065,2.38043
1728.59,172859,2.39955
-2133.14,-213314,2.41638
1814.82,181482,2.43159
-1803.52,-180352,2.44609
2489.59,248959,2.46216
-1657.96,-165796,2.48164
350.852,35085.2,2.50005
-653.533,-65353.3,2.51482
1136.88,113688,2.53
-982.771,-98277.1,2.54661
1785.35,178535,2.56537
-2255.39,-225539,2.58487
1196.46,119646,2.60092
-896.503,-89650.3,2.61526
1969.33,196933,2.63268
-2294.39,-229439,2.65179
2655.67,265567,2.67096
-3692.49,-369249,2.68862
3428.14,342814,2.70333
-2333.03,-233303,2.71992
2839.38,283938,2.7401
-3605.74,-360574,2.75969
3487.91,348791,2.77729
